Disease_ID,Disease_Name
2835,"Metabolism, Inborn Errors"
2836,Diurnal Enuresis
2837,"Leukemia, Hairy Cell"
2838,Hypercementosis
2839,Phimosis
2840,Schistosomiasis haematobia
2841,Ileus
2842,"Tuberculosis, Multidrug-Resistant"
2843,"Neoplasms, Cystic, Mucinous, and Serous"
2844,"Supranuclear Palsy, Progressive"
2845,"Ichthyosis, Lamellar"
2846,Dyskinesias
2847,Dyslexia
2848,Myotonia
2849,Nasopharyngeal Neoplasms
2850,Insect Bites and Stings
2851,Pulmonary Eosinophilia
2852,"Hypoxia, Brain"
2853,"Leukemia, Myelomonocytic, Juvenile"
2854,Heat Stroke
2855,Oophoritis
2856,"Liver Diseases, Alcoholic"
2857,Hantavirus Infections
2858,"Glioma, Subependymal"
2859,"Pleurodynia, Epidemic"
2860,Neck Pain
2861,Retroperitoneal Neoplasms
2862,Cystadenoma
2863,Ellis-Van Creveld Syndrome
2864,Adrenal Gland Diseases
2865,Foot Deformities
2866,"Carcinoma, Ductal, Breast"
2867,Sunstroke
2868,Drowning
2869,"Hepatitis B, Chronic"
2870,Delayed Emergence from Anesthesia
2871,"Hernia, Femoral"
2872,Tarlov Cysts
2873,Ventricular Outflow Obstruction
2874,Panuveitis
2875,Paralysis
2876,Struma Ovarii
2877,Cerebrospinal Fluid Otorrhea
2878,Guillain-Barre Syndrome
2879,Hereditary Sensory and Motor Neuropathy
2880,"Carcinoma, Lewis Lung"
2881,Bites and Stings
2882,Adenofibroma
2883,"Stomatitis, Denture"
2884,Subarachnoid Hemorrhage
2885,Waterhouse-Friderichsen Syndrome
2886,"Synovitis, Pigmented Villonodular"
2887,"Lupus Erythematosus, Discoid"
2888,Decompression Sickness
2889,Leukemia L5178
2890,Radiculopathy
2891,"Syphilis, Congenital"
2892,"Hyperbilirubinemia, Neonatal"
2893,Pityriasis Rubra Pilaris
2894,Equine Infectious Anemia
2895,"Conjunctivitis, Allergic"
2896,Capgras Syndrome
2897,Vitamin E Deficiency
2898,Uterine Diseases
2899,"Head Injuries, Penetrating"
2900,"Hemorrhagic Fever, Ebola"
2901,Thromboembolism
2902,"Cystadenoma, Mucinous"
2903,Protein Deficiency
2904,"Neoplasms, Experimental"
2905,"Tuberculosis, Pleural"
2906,Goiter
2907,"Hernia, Diaphragmatic, Traumatic"
2908,Paraneoplastic Polyneuropathy
2909,Hypertelorism
2910,"Hematoma, Subdural, Acute"
2911,"Polyendocrinopathies, Autoimmune"
2912,Dental Plaque
2913,Odontodysplasia
2914,Leiomyosarcoma
2915,Thoracic Diseases
2916,Eunuchism
2917,Hamartoma
2918,Egg Hypersensitivity
2919,Microsporidiosis
2920,Motor Neuron Disease
2921,"Epilepsy, Rolandic"
2922,Keratoconus
2923,Torovirus Infections
2924,Equinus Deformity
2925,"Nevus, Pigmented"
2926,Vibrio Infections
2927,Mitochondrial Myopathies
2928,"Blood Coagulation Disorders, Inherited"
2929,Aleutian Mink Disease
2930,Hemangioma
2931,"Rhabdomyosarcoma, Embryonal"
2932,Barrett Esophagus
2933,Facies
2934,Mesial Movement of Teeth
2935,"Pancreatitis, Acute Necrotizing"
2936,Multiple Chemical Sensitivity
2937,Agoraphobia
2938,Osteopetrosis
2939,Urogenital Neoplasms
2940,Adenomyoma
2941,Piriformis Muscle Syndrome
2942,Parotid Neoplasms
2943,Rabies
2944,Antithrombin III Deficiency
2945,"Porphyria, Erythropoietic"
2946,Tracheal Stenosis
2947,Gyrate Atrophy
2948,Varicose Ulcer
2949,"Positive-Pressure Respiration, Intrinsic"
2950,Zellweger Syndrome
2951,Histrionic Personality Disorder
2952,"Nephritis, Interstitial"
2953,"Nystagmus, Congenital"
2954,"Encephalomyelitis, Acute Disseminated"
2955,Hyperhidrosis
2956,Brain Stem Infarctions
2957,Leydig Cell Tumor
2958,"Carcinoma, Ductal"
2959,Orbital Diseases
2960,Yellow Nail Syndrome
2961,Arterio-Arterial Fistula
2962,"Fractures, Open"
2963,Failure to Thrive
2964,Echovirus Infections
2965,Bloom Syndrome
2966,"Heart Failure, Systolic"
2967,"Myopia, Degenerative"
2968,Hyperpigmentation
2969,Exanthema
2970,"Reflex, Abnormal"
2971,"Otitis Media, Suppurative"
2972,Trophoblastic Neoplasms
2973,Carcinoid Tumor
2974,Enterobacteriaceae Infections
2975,Herpes Simplex
2976,Salivary Gland Neoplasms
2977,Coprophagia
2978,Sex Cord-Gonadal Stromal Tumors
2979,Uterine Hemorrhage
2980,"Fibrous Dysplasia, Polyostotic"
2981,Hepatitis D
2982,Rigor Mortis
2983,Vitamin K Deficiency
2984,Dipetalonema Infections
2985,"Encephalitis, St. Louis"
2986,Hip Fractures
2987,Lesch-Nyhan Syndrome
2988,Otitis Media
2989,Color Vision Defects
2990,Factor V Deficiency
2991,Pyometra
2992,Starvation
2993,"Leukodystrophy, Globoid Cell"
2994,Argyria
2995,"Ophthalmoplegia, Chronic Progressive External"
2996,Colorectal Neoplasms
2997,Trisomy
2998,Retinoschisis
2999,"Dermatitis, Perioral"
3000,Osteolysis
3001,Snake Bites
3002,Pharyngeal Diseases
3003,Dientamoebiasis
3004,Lymphogranuloma Venereum
3005,Pouchitis
3006,Esophageal Neoplasms
3007,Coronary Aneurysm
3008,"Cardiomyopathy, Dilated"
3009,"Hypobetalipoproteinemia, Familial, Apolipoprotein B"
3010,Long QT Syndrome
3011,Brain Death
3012,Rupture
3013,Hematemesis
3014,Neurofibromatosis 2
3015,Pyuria
3016,Obstetric Labor Complications
3017,Heart Arrest
3018,Proctitis
3019,"Cerebral Amyloid Angiopathy, Familial"
3020,"Optic Neuropathy, Ischemic"
3021,"Pyloric Stenosis, Hypertrophic"
3022,Helminthiasis
3023,"Diabetes Mellitus, Type 2"
3024,Erythema Multiforme
3025,Stroke
3026,Milk Sickness
3027,Menorrhagia
3028,Proctocolitis
3029,Prostatic Hyperplasia
3030,Aortic Diseases
3031,Inert Gas Narcosis
3032,"Neoplasms, Muscle Tissue"
3033,Thyroid Nodule
3034,Toothache
3035,Anorexia Nervosa
3036,"Adenocarcinoma, Papillary"
3037,"Cholangitis, Sclerosing"
3038,Dihydropyrimidine Dehydrogenase Deficiency
3039,Neuronal Migration Disorders
3040,"Multiple Sclerosis, Chronic Progressive"
3041,"Cardiomyopathy, Hypertrophic, Familial"
3042,"Candidiasis, Oral"
3043,"Hemangioma, Capillary"
3044,Paraneoplastic Cerebellar Degeneration
3045,Murine Acquired Immunodeficiency Syndrome
3046,Hemorrhagic Disorders
3047,Factor X Deficiency
3048,Multiple Myeloma
3049,Personality Disorders
3050,Luteoma
3051,Tumor Virus Infections
3052,Vitamin B 6 Deficiency
3053,"Nephrosis, Lipoid"
3054,"Colitis, Microscopic"
3055,"Abortion, Habitual"
3056,Biliary Fistula
3057,"Dentin, Secondary"
3058,Pseudopseudohypoparathyroidism
3059,Hyperlipoproteinemia Type II
3060,Fuchs' Endothelial Dystrophy
3061,Myoglobinuria
3062,Histoplasmosis
3063,"Pain Insensitivity, Congenital"
3064,Geographic Atrophy
3065,Angiomyoma
3066,Hyperlipoproteinemia Type V
3067,Lumpy Skin Disease
3068,Birth Injuries
3069,Irritable Bowel Syndrome
3070,Diphtheria
3071,Somatosensory Disorders
3072,"Tuberculosis, Lymph Node"
3073,Bacteremia
3074,Magnesium Deficiency
3075,Coloboma
3076,"Leishmaniasis, Cutaneous"
3077,Mesenchymoma
3078,Urachal Cyst
3079,"Sleep Disorders, Circadian Rhythm"
3080,Ectodermal Dysplasia
3081,Mucinoses
3082,"Diabetes Mellitus, Type 1"
3083,Raynaud Disease
3084,Multiple Acyl Coenzyme A Dehydrogenase Deficiency
3085,Pulmonary Fibrosis
3086,Charcot-Marie-Tooth Disease
3087,Critical Illness
3088,Bacillaceae Infections
3089,Ethmoid Sinusitis
3090,Funnel Chest
3091,Arthus Reaction
3092,Bipolar Disorder
3093,"Histiocytosis, Sinus"
3094,"Carcinoma, Neuroendocrine"
3095,Nevus
3096,Stupor
3097,Presbycusis
3098,"Exostoses, Multiple Hereditary"
3099,"Neoplasms, Nerve Tissue"
3100,"Trypanosomiasis, African"
3101,"Neoplasm Recurrence, Local"
3102,Neuroaspergillosis
3103,"Myoclonic Epilepsy, Juvenile"
3104,Anterior Compartment Syndrome
3105,Wilms Tumor
3106,"Keratoconjunctivitis, Infectious"
3107,Post-Dural Puncture Headache
3108,Phenylketonurias
3109,Encopresis
3110,Haemonchiasis
3111,Visna
3112,Azoospermia
3113,"Hypophosphatemic Rickets, X-Linked Dominant"
3114,"Paralyses, Familial Periodic"
3115,Cleft Lip
3116,Postmortem Changes
3117,"Pneumonia, Aspiration"
3118,"Hepatitis C, Chronic"
3119,Cholesterol Ester Storage Disease
3120,Hallucinations
3121,"Hearing Loss, Central"
3122,Placenta Accreta
3123,Diabetic Neuropathies
3124,Keratosis
3125,"Diabetes Insipidus, Neurogenic"
3126,Apudoma
3127,"Helminthiasis, Animal"
3128,IgG Deficiency
3129,Cleft Palate
3130,Liver Neoplasms
3131,Muscular Atrophy
3132,AIDS-Related Complex
3133,"Hypersensitivity, Delayed"
3134,Digestive System Neoplasms
3135,Emphysematous Cholecystitis
3136,Beriberi
3137,"Esthesioneuroblastoma, Olfactory"
3138,Neurasthenia
3139,"Solitary Fibrous Tumor, Pleural"
3140,Conversion Disorder
3141,Nephrocalcinosis
3142,"Rhinitis, Allergic, Seasonal"
3143,Adnexal Diseases
3144,"Carcinoma, Small Cell"
3145,"Child Development Disorders, Pervasive"
3146,Acne Vulgaris
3147,Myocardial Bridging
3148,Retinoblastoma
3149,Scarlet Fever
3150,beta-Thalassemia
3151,Neoplasm Invasiveness
3152,Pulmonary Alveolar Proteinosis
3153,Gingival Neoplasms
3154,Lymphangiosarcoma
3155,Dementia
3156,Dystonic Disorders
3157,Adjustment Disorders
3158,"Fractures, Spontaneous"
3159,"Lysosomal Storage Diseases, Nervous System"
3160,Landau-Kleffner Syndrome
3161,Firesetting Behavior
3162,Sea-Blue Histiocyte Syndrome
3163,Endomyocardial Fibrosis
3164,Dystonia
3165,Muscular Dystrophies
3166,Retrocochlear Diseases
3167,"Conjunctivitis, Bacterial"
3168,Furcation Defects
3169,Parakeratosis
3170,Adrenoleukodystrophy
3171,Massive Hepatic Necrosis
3172,"Hand Deformities, Acquired"
3173,Alcohol-Induced Disorders
3174,Ulnar Nerve Compression Syndromes
3175,"Conjunctivitis, Viral"
3176,"Joint Deformities, Acquired"
3177,Penile Neoplasms
3178,Xerophthalmia
3179,"Protoporphyria, Erythropoietic"
3180,Neurocutaneous Syndromes
3181,Papillon-Lefevre Disease
3182,Croup
3183,Vitamin K Deficiency Bleeding
3184,Paraproteinemias
3185,Gastric Dilatation
3186,Porphyrias
3187,Varicose Veins
3188,Trismus
3189,"Hearing Loss, Mixed Conductive-Sensorineural"
3190,"Hematoma, Epidural, Spinal"
3191,Typhlitis
3192,Urethral Diseases
3193,Arachnidism
3194,Bronchitis
3195,Lichen Planus
3196,Choriocarcinoma
3197,Citrullinemia
3198,Necrosis
3199,Circoviridae Infections
3200,Hyponatremia
3201,Diabetic Nephropathies
3202,Uveitis
3203,Encephalocele
3204,Peptic Ulcer Hemorrhage
3205,Anus Neoplasms
3206,"Liver Cirrhosis, Experimental"
3207,Dislocations
3208,Leigh Disease
3209,Sickle Cell Trait
3210,"Cystic Adenomatoid Malformation of Lung, Congenital"
3211,Flavobacteriaceae Infections
3212,Exophthalmos
3213,Impetigo
3214,Ascorbic Acid Deficiency
3215,Iliotibial Band Syndrome
3216,Latex Hypersensitivity
3217,Liver Cirrhosis
3218,Niemann-Pick Diseases
3219,"Urinary Incontinence, Urge"
3220,"Hepatitis D, Chronic"
3221,"Panniculitis, Nodular Nonsuppurative"
3222,Pyonephrosis
3223,"Pain, Postoperative"
3224,Chagas Disease
3225,Pituitary ACTH Hypersecretion
3226,Arteriovenous Malformations
3227,"Embolism, Amniotic Fluid"
3228,Delayed Graft Function
3229,Failed Back Surgery Syndrome
3230,Sturge-Weber Syndrome
3231,Ovarian Neoplasms
3232,"Venereal Tumors, Veterinary"
3233,Endarteritis
3234,"Lipodystrophy, Congenital Generalized"
3235,Language Development Disorders
3236,Pilonidal Sinus
3237,Tooth Erosion
3238,"Lymphoma, AIDS-Related"
3239,Optic Nerve Neoplasms
3240,"Liver Neoplasms, Experimental"
3241,Sezary Syndrome
3242,Pseudomonas Infections
3243,Bone Neoplasms
3244,Ear Neoplasms
3245,Fibrosarcoma
3246,Fabry Disease
3247,"Shock, Traumatic"
3248,Sialorrhea
3249,Autoimmune Diseases
3250,Mediastinal Diseases
3251,Osteochondrosis
3252,Vestibular Neuronitis
3253,"Vasospasm, Intracranial"
3254,Osteoporosis
3255,Anuria
3256,Bronchial Fistula
3257,Aphasia
3258,Vaginal Discharge
3259,Arnold-Chiari Malformation
3260,Erythema Chronicum Migrans
3261,Pedophilia
3262,Silver-Russell Syndrome
3263,Dysgerminoma
3264,Krukenberg Tumor
3265,Genetic Predisposition to Disease
3266,Hydrothorax
3267,Down Syndrome
3268,Glioma
3269,Rectal Diseases
3270,Parathyroid Neoplasms
3271,Heavy Chain Disease
3272,"Burns, Inhalation"
3273,Liver Abscess
3274,Chlamydophila Infections
3275,Diabetes Complications
3276,Isosporiasis
3277,Medullary Sponge Kidney
3278,Myotonic Disorders
3279,Pneumopericardium
3280,Prosthesis-Related Infections
3281,African Swine Fever
3282,"46, XY Disorders of Sex Development"
3283,Mikulicz' Disease
3284,Yang Deficiency
3285,Drug-Induced Liver Injury
3286,Granulosa Cell Tumor
3287,Mediastinal Cyst
3288,Silicotuberculosis
3289,"Leukemia, Lymphoid"
3290,Yersinia pseudotuberculosis Infections
3291,Fetal Hypoxia
3292,Phlebitis
3293,Hair Diseases
3294,"Psychoses, Substance-Induced"
3295,Mouth Abnormalities
3296,Transposition of Great Vessels
3297,Thrombophlebitis
3298,Hypopharyngeal Neoplasms
3299,Cholecystitis
3300,Endocrine Gland Neoplasms
3301,Giardiasis
3302,Tricuspid Valve Prolapse
3303,Dry Socket
3304,MERRF Syndrome
3305,Heart Failure
3306,"Vasculitis, Leukocytoclastic, Cutaneous"
3307,Scotoma
3308,Mucositis
3309,Sebaceous Gland Neoplasms
3310,Alopecia
3311,Choanal Atresia
3312,Osteoma
3313,Esophageal Perforation
3314,Amyloid Neuropathies
3315,Cleidocranial Dysplasia
3316,"Ectodermal Dysplasia 3, Anhidrotic"
3317,"Pneumonia, Staphylococcal"
3318,Spermatic Cord Torsion
3319,"Fructose Metabolism, Inborn Errors"
3320,Schistosomiasis mansoni
3321,Nephrolithiasis
3322,Plasmacytoma
3323,Tissue Adhesions
3324,Hypernatremia
3325,Kidney Diseases
3326,Multiple Endocrine Neoplasia Type 2b
3327,Conduct Disorder
3328,Diffuse Neurofibrillary Tangles with Calcification
3329,"Nevus, Blue"
3330,"Puberty, Delayed"
3331,Shoulder Pain
3332,Tooth Injuries
3333,Endophthalmitis
3334,Oral Submucous Fibrosis
3335,Tricuspid Atresia
3336,Toxocariasis
3337,Enterovirus Infections
3338,"Tuberculosis, Gastrointestinal"
3339,Lymphangioleiomyomatosis
3340,Vesico-Ureteral Reflux
3341,Glycogen Storage Disease Type IIb
3342,Friedreich Ataxia
3343,Forearm Injuries
3344,"Anemia, Sideroblastic"
3345,"Trauma, Nervous System"
3346,"Nephritis, Hereditary"
3347,West Nile Fever
3348,Hemochromatosis
3349,Atrial Flutter
3350,"Keratitis, Dendritic"
3351,Postgastrectomy Syndromes
3352,Dental Pulp Necrosis
3353,Immunoproliferative Small Intestinal Disease
3354,"Headache Disorders, Secondary"
3355,"Carcinoma 256, Walker"
3356,Crigler-Najjar Syndrome
3357,Intracranial Embolism
3358,Ear Diseases
3359,"Gastroenteritis, Transmissible, of Swine"
3360,Staphylococcal Scalded Skin Syndrome
3361,"Muscular Dystrophy, Oculopharyngeal"
3362,Hodgkin Disease
3363,"Plasma Cell Granuloma, Pulmonary"
3364,Retinal Artery Occlusion
3365,Erythema Infectiosum
3366,"Leukemia, Plasma Cell"
3367,Needlestick Injuries
3368,Orbital Cellulitis
3369,Stereotypic Movement Disorder
3370,"Leishmaniasis, Visceral"
3371,Klippel-Trenaunay-Weber Syndrome
3372,"Abortion, Threatened"
3373,Somnambulism
3374,Lymphangitis
3375,Myositis Ossificans
3376,Pyloric Stenosis
3377,Paraparesis
3378,Corneal Neovascularization
3379,"Infant, Newborn, Diseases"
3380,Peptic Ulcer Perforation
3381,Ureteral Calculi
3382,"Schizophrenia, Catatonic"
3383,"Fibromatosis, Abdominal"
3384,AIDS-Related Opportunistic Infections
3385,Bacteroides Infections
3386,Anaphylaxis
3387,Coma
3388,Methemoglobinemia
3389,Pharyngeal Neoplasms
3390,"Anxiety, Separation"
3391,Lymphatic Diseases
3392,Paranoid Personality Disorder
3393,Osteoblastoma
3394,Cranial Nerve Injuries
3395,Hearing Disorders
3396,Dysarthria
3397,Astigmatism
3398,Substance Withdrawal Syndrome
3399,"Epilepsy, Reflex"
3400,Hashimoto Disease
3401,"Multiple Sclerosis, Relapsing-Remitting"
3402,"Hearing Loss, Bilateral"
3403,Channelopathies
3404,Keratoconjunctivitis Sicca
3405,"Fractures, Comminuted"
3406,Mycotoxicosis
3407,Chondrosarcoma
3408,"Hemoglobinuria, Paroxysmal"
3409,Legionnaires' Disease
3410,Addison Disease
3411,Bone Marrow Diseases
3412,Teratocarcinoma
3413,Meningioma
3414,Chondrocalcinosis
3415,"Nevus, Epithelioid and Spindle Cell"
3416,Albuminuria
3417,Leiomyoma
3418,Oxyuriasis
3419,Bacteriuria
3420,Death
3421,"Leprosy, Lepromatous"
3422,"Sialometaplasia, Necrotizing"
3423,Mydriasis
3424,Bundle-Branch Block
3425,Carcinoid Heart Disease
3426,Actinomycosis
3427,"Meningitis, Aseptic"
3428,"Skin Diseases, Metabolic"
3429,Tetanus
3430,Eye Neoplasms
3431,Spinal Muscular Atrophies of Childhood
3432,"Neoplastic Syndromes, Hereditary"
3433,"Candidiasis, Chronic Mucocutaneous"
3434,Chilblains
3435,Uterine Prolapse
3436,"Niemann-Pick Disease, Type C"
3437,Osteitis Deformans
3438,Torticollis
3439,"Tuberculosis, Miliary"
3440,"Encephalitis, Viral"
3441,Hematoma
3442,Mushroom Poisoning
3443,Smooth Muscle Tumor
3444,"Meningitis, Fungal"
3445,"Meningitis, Listeria"
3446,Persistent Hyperplastic Primary Vitreous
3447,Fetofetal Transfusion
3448,Intraoperative Complications
3449,Gastrointestinal Stromal Tumors
3450,Psittacosis
3451,Restless Legs Syndrome
3452,Acro-Osteolysis
3453,Nocardia Infections
3454,"Lower Extremity Deformities, Congenital"
3455,"Colitis, Ischemic"
3456,Retinopathy of Prematurity
3457,Periapical Abscess
3458,"Arthritis, Gouty"
3459,Skull Neoplasms
3460,Pericardial Effusion
3461,Hypoalphalipoproteinemias
3462,Fused Teeth
3463,"Elliptocytosis, Hereditary"
3464,Meigs Syndrome
3465,Retrognathism
3466,Colonic Neoplasms
3467,Colorado Tick Fever
3468,"Brain Diseases, Metabolic"
3469,Prolactinoma
3470,Hemophilia A
3471,"Tachycardia, Ectopic Junctional"
3472,"Aortic Aneurysm, Thoracic"
3473,"Tuberculosis, Oral"
3474,Exostoses
3475,"Scleroderma, Systemic"
3476,Anaplasia
3477,Trichostrongylosis
3478,Ornithine Carbamoyltransferase Deficiency Disease
3479,"Ventricular Dysfunction, Left"
3480,Caliciviridae Infections
3481,Pneumothorax
3482,"Scleroderma, Localized"
3483,Coronary Vessel Anomalies
3484,"Anemia, Refractory"
3485,Eye Pain
3486,Legg-Perthes Disease
3487,"Carcinoma, Non-Small-Cell Lung"
3488,"Granulomatosis, Orofacial"
3489,Kidney Calculi
3490,"Liver Cirrhosis, Biliary"
3491,Lipoma
3492,Muscle Rigidity
3493,Fox-Fordyce Disease
3494,Rubinstein-Taybi Syndrome
3495,Vitiligo
3496,"Skin Diseases, Viral"
3497,Airway Obstruction
3498,Bluetongue
3499,"Tuberculosis, Cutaneous"
3500,Duodenal Diseases
3501,Fetal Resorption
3502,"Cystadenoma, Serous"
3503,Hepatomegaly
3504,"Colitis, Ulcerative"
3505,"Heart Septal Defects, Ventricular"
3506,Hyperalgesia
3507,Endometrial Stromal Tumors
3508,Lichenoid Eruptions
3509,Nerve Compression Syndromes
3510,Furunculosis
3511,"Meningitis, Cryptococcal"
3512,Neuroma
3513,Panniculitis
3514,Intervertebral Disk Displacement
3515,"Conjunctivitis, Acute Hemorrhagic"
3516,Sjogren's Syndrome
3517,"Skin Diseases, Parasitic"
3518,Foreign-Body Migration
3519,Intestinal Atresia
3520,Paraganglioma
3521,Salmonella Food Poisoning
3522,Putaminal Hemorrhage
3523,"Ichthyosis, X-Linked"
3524,Urinary Incontinence
3525,"Diverticulosis, Esophageal"
3526,Zygomycosis
3527,Oligohydramnios
3528,"Melanoma, Amelanotic"
3529,Corneal Opacity
3530,Xanthomatosis
3531,Mitral Valve Insufficiency
3532,Staphylococcal Food Poisoning
3533,"Carcinoma, Bronchogenic"
3534,"Epidermal Necrolysis, Toxic"
3535,Medulloblastoma
3536,"Goiter, Substernal"
3537,"Tuberculosis, Ocular"
3538,Cartilage Diseases
3539,"Fibroma, Ossifying"
3540,Combat Disorders
3541,Kleine-Levin Syndrome
3542,Anus Diseases
3543,Astroviridae Infections
3544,HTLV-II Infections
3545,Actinobacillus Infections
3546,Livedo Reticularis
3547,Opportunistic Infections
3548,Ventricular Septal Rupture
3549,Urolithiasis
3550,Liddle Syndrome
3551,Hyperplasia
3552,Gastroesophageal Reflux
3553,"Dermatitis, Irritant"
3554,"Hearing Loss, High-Frequency"
3555,Hematologic Neoplasms
3556,Labor Pain
3557,Spinal Cord Injuries
3558,Uterine Cervical Diseases
3559,Voice Disorders
3560,Acatalasia
3561,"Adenoma, Villous"
3562,Ecthyma
3563,Maple Syrup Urine Disease
3564,Pycnodysostosis
3565,Renal Osteodystrophy
3566,Zoonoses
3567,Hidradenitis Suppurativa
3568,Salivary Gland Fistula
3569,Choroid Neoplasms
3570,Pelvic Infection
3571,Ventricular Flutter
3572,Heart Rupture
3573,Hyperlipoproteinemia Type IV
3574,"Strongyle Infections, Equine"
3575,Root Caries
3576,"Carcinoma, Acinar Cell"
3577,Gastric Outlet Obstruction
3578,Hereditary Central Nervous System Demyelinating Diseases
3579,Hypersplenism
3580,Periarthritis
3581,Bacterial Infections
3582,Uterine Cervical Incompetence
3583,Scleral Diseases
3584,Skull Fractures
3585,Cracked Tooth Syndrome
3586,"Colitis, Lymphocytic"
3587,Retinal Drusen
3588,"Salmonella Infections, Animal"
3589,Polycystic Kidney Diseases
3590,"Rhinitis, Vasomotor"
3591,"Aneurysm, False"
3592,Cerebral Arterial Diseases
3593,Hematocele
3594,Urinary Tract Infections
3595,Psychomotor Agitation
3596,Mast-Cell Sarcoma
3597,Urethritis
3598,Orchitis
3599,"Lymphoma, Large B-Cell, Diffuse"
3600,"Fibroma, Desmoplastic"
3601,"Abortion, Spontaneous"
3602,Oligodendroglioma
3603,Congenital Hypothyroidism
3604,Melkersson-Rosenthal Syndrome
3605,Progeria
3606,Erdheim-Chester Disease
3607,Glossitis
3608,Xeroderma Pigmentosum
3609,Gonadal Disorders
3610,Factor XII Deficiency
3611,Autonomic Dysreflexia
3612,Fallopian Tube Diseases
3613,Intestinal Volvulus
3614,"Pain, Referred"
3615,Rhinosporidiosis
3616,Demyelinating Diseases
3617,Diabetes Insipidus
3618,"Leukemia, Myeloid, Chronic-Phase"
3619,Dermatitis Herpetiformis
3620,Kluver-Bucy Syndrome
3621,Macrostomia
3622,Necrobiotic Disorders
3623,"Purpura, Schoenlein-Henoch"
3624,Myofascial Pain Syndromes
3625,Skin Abnormalities
3626,Dizziness
3627,Gram-Positive Bacterial Infections
3628,"Nails, Malformed"
3629,Scalp Dermatoses
3630,CADASIL
3631,Strongylida Infections
3632,Duodenal Ulcer
3633,Entropion
3634,Lithiasis
3635,Pars Planitis
3636,"Arthritis, Infectious"
3637,"Micronuclei, Chromosome-Defective"
3638,Peri-Implantitis
3639,Trigeminal Nerve Diseases
3640,"Carcinoma, Adenosquamous"
3641,"Adenocarcinoma, Mucinous"
3642,Discitis
3643,"Hand, Foot and Mouth Disease"
3644,"Poliomyelitis, Bulbar"
3645,Sclerema Neonatorum
3646,Carotid-Cavernous Sinus Fistula
3647,Tendon Entrapment
3648,Laryngeal Edema
3649,Optic Atrophy
3650,"Hemorrhagic Fevers, Viral"
3651,"Bulbo-Spinal Atrophy, X-Linked"
3652,Eczema
3653,"Granulomatous Disease, Chronic"
3654,Gastrointestinal Neoplasms
3655,Hyperostosis
3656,Esotropia
3657,Intestinal Polyposis
3658,"Tachycardia, Supraventricular"
3659,Activated Protein C Resistance
3660,Community-Acquired Infections
3661,"Ear Deformities, Acquired"
3662,Ascaridiasis
3663,Alzheimer Disease
3664,Ascites
3665,Goldenhar Syndrome
3666,Ophthalmia Neonatorum
3667,Nutrition Disorders
3668,Cafe-au-Lait Spots
3669,Osteochondroma
3670,Ovarian Hyperstimulation Syndrome
3671,Spirurida Infections
3672,Trigger Finger Disorder
3673,"Abortion, Incomplete"
3674,Hypoproteinemia
3675,Lymphedema
3676,Adenolymphoma
3677,Xerostomia
3678,Buruli Ulcer
3679,"Epilepsy, Frontal Lobe"
3680,"Granuloma, Laryngeal"
3681,"Encephalomyelitis, Enzootic Porcine"
3682,Invasive Pulmonary Aspergillosis
3683,Hypocalcemia
3684,Vaccinia
3685,Gangliosidoses
3686,Hemorrhagic Septicemia
3687,Leg Dermatoses
3688,Surgical Wound Dehiscence
3689,Cushing Syndrome
3690,Sleep Apnea Syndromes
3691,Mitochondrial Diseases
3692,"Neovascularization, Pathologic"
3693,Langer-Giedion Syndrome
3694,"Coma, Post-Head Injury"
3695,Cysts
3696,Pulpitis
3697,Chorioamnionitis
3698,Cholera
3699,Vagus Nerve Diseases
3700,"Histiocytoma, Malignant Fibrous"
3701,Radiation Pneumonitis
3702,Hand Dermatoses
3703,"Hypersensitivity, Immediate"
3704,"Keratosis, Actinic"
3705,Hepatitis
3706,Mental Retardation
3707,Cerebellar Ataxia
3708,Lightning Injuries
3709,"Carcinoma, Renal Cell"
3710,Ectropion
3711,"Urinary Incontinence, Stress"
3712,Chondromalacia Patellae
3713,Esophageal Motility Disorders
3714,Anti-Glomerular Basement Membrane Disease
3715,"Colonic Diseases, Functional"
3716,Respiratory Hypersensitivity
3717,Gallbladder Diseases
3718,"Neuroectodermal Tumors, Primitive"
3719,Angiokeratoma
3720,Thoracic Neoplasms
3721,Carbon Monoxide Poisoning
3722,Motor Skills Disorders
3723,Tetany
3724,Parovarian Cyst
3725,"Keratoderma, Palmoplantar, Diffuse"
3726,Peanut Hypersensitivity
3727,"Carcinoma, Verrucous"
3728,"Gonadal Dysgenesis, 46,XY"
3729,Leukoplakia
3730,Leukorrhea
3731,Arthralgia
3732,Pemphigus
3733,Cri-du-Chat Syndrome
3734,Pseudolymphoma
3735,Leber Congenital Amaurosis
3736,Chalazion
3737,"Neoplastic Cells, Circulating"
3738,Perivascular Epithelioid Cell Neoplasms
3739,Muscle Weakness
3740,Mucopolysaccharidoses
3741,Fascioliasis
3742,Branchioma
3743,Lacrimal Apparatus Diseases
3744,"Optic Atrophy, Autosomal Dominant"
3745,Seroma
3746,Hypertensive Encephalopathy
3747,Retrograde Degeneration
3748,Congenital Abnormalities
3749,Unverricht-Lundborg Syndrome
3750,Coronary Disease
3751,Blood Group Incompatibility
3752,Lingual Thyroid
3753,Mastitis
3754,Tricuspid Valve Insufficiency
3755,CREST Syndrome
3756,Femoral Neuropathy
3757,Wheat Hypersensitivity
3758,Olfaction Disorders
3759,"Candidiasis, Cutaneous"
